Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
In My Place,https://www.metrolyrics.com/in-my-place-lyrics-coldplay.html,coldplay,"In my place, in my place Were lines that I couldn't change I was lost Oh yeah. I was lost, I was lost Crossed lines I shouldn't have crossed I was lost Oh yeah. Yeah How long must you wait for it? Yeah How long must you pay for it? Yeah How long must you wait for it? Oh for it. I was scared, I was scared Tired and under prepared But I'll wait for it. If you go, if you go Leave me down here on my own Then I'll wait for you (yeah). Yeah How long must you wait for it? Yeah How long must you pay for it? Yeah How long must you wait for it? Oh for it. Singing please, please, please Come back and sing to me To please, me Come on and sing it out Now, now Come on and sing it out To please, me Come back and sing In my place, in my place Were lines that I couldn't change I was lost, oh yeah Oh yeah...",801,en,
In The Sun,https://www.metrolyrics.com/in-the-sun-lyrics-coldplay.html,coldplay,"I pictured you in the sun wondering what went wrong And falling down on your knees asking for sympathy And being caught in between all you wish for and all you seen And trying to find anything you can feel that you can believe in. May God's love be with you Always... May God's love be with you. I know i would apologize if i could see your eyes 'Cause when you showed me myself, you know, i became someone else But i was caught in between all you wish for and all you need I pictured you fast asleep A nightmare comes You can't keep awake. May God's love be with you Always... May God's love be with you Always... May God's love be with you Always... May God's love be with you. 'Cause if i find If i find my own way How much will i find If i find If i find my own way How much will i find If i find If i find my own way How much will i find You... You... I'll find you You....  I don't know anymore What it's for I'm not even sure If there is anyone who is in the sun Will you help me to understand 'Cause i been caught in between all I wish for and all I need Maybe you're not even sure what it's for Any more than me. May God's love be with you Always... May God's love be with you Always... May God's love be with you Always... May God's love be with you. 'Cause if i find If i find my own way How much will i find If i find If i find my own way How much will i find If i find If i find my own way How much will i find If i find If i find my own way How much will i find You... You... I'll find you You... I'll find you You... I'll find you You...",1552,en,
Ink,https://www.metrolyrics.com/ink-lyrics-coldplay.html,coldplay,"Got a tattoo that said ""together thru life"" Carved in your name with my pocket knife And you wonder when you wake up, will it be alright Oh oh oh oh Feels like there's something broken inside. All I know All I know Is that I'm lost whenever you go All I know is that I love you so So much that it hurts. Got a tattoo and the pain's alright Just wanted a way of keeping you inside Oh oh oh oh oh oh. All I know All I know Is that I'm lost in your fire below All I know is that I love you so So much that it hurts. See the road begin to climb See your stars begin to shine I see your (colours?) and I'm dying of thirst. All I know is that I love you so So much that it hurts Oh yeah yeah yeah So much that it hurts",712,en,
Irrepressible Surge,https://www.metrolyrics.com/irrepressible-surge-lyrics-coldplay.html,coldplay,"why do you sell yourselfs for ransom?? what profit is there for you? don't you see the evil of the worlds? they try to weave nets of lies and lives. Rules of Deceit. I seek only the Truth and God advices me. even though at the time is just space. what profit is time for you?. Awake, Awake and erase what is not so open up and say the truth.. I will pursue it.",360,en,
Kaleidoscope,https://www.metrolyrics.com/kaleidoscope-lyrics-coldplay.html,coldplay,"This being human is a guest house Every morning a new arrival. A joy, a depression, a meanness Some momentary awareness comes As an unexpected visitor. Welcome and entertain them all! Be grateful for whoever comes Because each has been sent as a guide",251,en,
Ladder To The Sun (Live),https://www.metrolyrics.com/ladder-to-the-sun-live-lyrics-coldplay.html,coldplay,"From the very start it came apart it broke up into pieces and there's a chance i could've missed it It could risked it but I put myself into your hands. Cause you're not just anyone You're a ladder to the sun Oh you're not just anyone You're a ladder to the sun. I could run my courses and Opposing forces and all men are just mortals, and Oh if you want me then you can have me Come on, take me, oh baby grab it. Cause if you want me then you can have me Cause you're not just anyone You're a ladder to the sun You're not just anyone You're a ladder to the sun. Oh now boy what you been and done you set a course that you couldn't run oh now boy what you been and done. I had it all and I risked it I had it all and I risked it all And I risked it all And I risked it all. A ladder to the A Ladder to the sun A ladder to the A ladder to the sun. A ladder to the A ladder to the sun And I risked it all A ladder to the A ladder to the sun",938,en,
Lhuna,https://www.metrolyrics.com/lhuna-lyrics-coldplay.html,coldplay,"I'm all by myself, I don't need anybody else I'm all by myself, no help I'm all on my own quietly sleeping in my home I'm all on my own, my own. Hello, won't you let me come in? Lhuna, can't you hear how much I'm suffering? Hello, won't you let me know? 'Cause I'm all alone, all alone. We are dreaming about Lhuna The smell of her, the touch and the taste of her Dreaming about Lhuna Her and me simultaneously. I don't know what the time is I don't know where you've flown And I don't know why you're so far from home. Hello, won't you let me come in? Lhuna, can't you hear how much I'm suffering? Hello, won't you let me know? 'Cause I'm all alone, all alone. We are dreaming about Lhuna The smell of her, the touch and the taste of her Dreaming about Lhuna Her and me simultaneously Her and me, effortlessly Oh, her and me effortlessly",838,en,
Life In Technicolor II,https://www.metrolyrics.com/life-in-technicolor-ii-lyrics-coldplay.html,coldplay,"There's a wild wind blowing Down the corner of my street Every night there the headlights are glowing. There's a cold war coming, On the radio I heard Baby it's a violent world. Oh, love, don't let me go Won't you take me where the streetlights glow I can hear it coming I can hear the siren sound Now my feet won't touch the ground. Time came a-creeping Oh and time's a loaded gun Every road is a ray of light It goes o-o-o-on Time'll leak and lead you on Still it's such a beautiful night. Oh oh love, don't let me go Won't you take me where the streetlights glow I can hear it coming Like a serenade of sound Now my feet won't touch the ground. Gravity release me, And don't ever hold me down Now my feet won't touch the ground",730,en,
Life Is For Living,https://www.metrolyrics.com/life-is-for-living-lyrics-coldplay.html,coldplay,"Now I never meant To do you wrong That's what I came here to say. But if I was wrong Then I'm sorry I don't let it stand in our way. As my head just aches When I think of The things that I shouldn't have done. But, life is for living We all know And I don't wanna live it alone. Sing Ah, ah, oh Sing Ah, ah, oh And just think Ah, ah, oh",336,en,
Life Is For Living (hidden Track),https://www.metrolyrics.com/life-is-for-living-hidden-track-lyrics-coldplay.html,coldplay,"Now I never meant To do you wrong That's what I came here to say. But if I was wrong Then I'm sorry I don't let it stand in our way. As my head just aches When I think of The things that I shouldn't have done. But, life is for living We all know And I don't wanna live it alone. Sing Ah, ah, oh Sing Ah, ah, oh And just think Ah, ah, oh",336,en,
